	Sample Name	Sample ID	Sample Type	File Name	Analyte Peak Area (counts)	Analyte Peak Height (cps)	Analyte Concentration (ng/mL)	Standard Query Status	Use Record	Record Modified	Calculated Concentration (ng/mL)	Accuracy (%)
155	SAMPL5_038	PBS-M03	Unknown	150917-Batch1Set1-wk38-BAS-02-B-CHXPBS.wiff	2.23e+006	1.08e+006	N/A	N/A		0	0.00	N/A
156	SAMPL5_038	PBS-M03	Unknown	150917-Batch1Set1-wk38-BAS-02-C-CHXPBS.wiff	2.17e+006	1.03e+006	N/A	N/A		0	0.00	N/A
157	SAMPL5_039	CHX-A03	Unknown	150917-Batch1Set1-wk38-BAS-01-A-CHXPBS.wiff	2.59e+001	4.74e+001	N/A	N/A		0	0.00	N/A
158	SAMPL5_039	CHX-A03	Unknown	150917-Batch1Set1-wk38-BAS-01-B-CHXPBS.wiff	2.17e+001	2.62e+001	N/A	N/A		0	0.00	N/A
159	SAMPL5_039	CHX-A03	Unknown	150917-Batch1Set1-wk38-BAS-01-C-CHXPBS.wiff	3.08e+001	3.76e+001	N/A	N/A		0	0.00	N/A
160	SAMPL5_039	CHX-I03	Unknown	150917-Batch1Set1-wk38-BAS-02-A-CHXPBS.wiff	2.98e+001	4.49e+001	N/A	N/A		0	0.00	N/A
161	SAMPL5_039	CHX-I03	Unknown	150917-Batch1Set1-wk38-BAS-02-B-CHXPBS.wiff	1.05e+000	4.86e+000	N/A	N/A		0	0.00	N/A
162	SAMPL5_039	CHX-I03	Unknown	150917-Batch1Set1-wk38-BAS-02-C-CHXPBS.wiff	2.31e+001	4.01e+001	N/A	N/A		0	0.00	N/A
163	SAMPL5_039	PBS-A03	Unknown	150917-Batch1Set1-wk38-BAS-01-A-CHXPBS.wiff	1.32e+006	9.69e+005	N/A	N/A		0	0.00	N/A
164	SAMPL5_039	PBS-A03	Unknown	150917-Batch1Set1-wk38-BAS-01-B-CHXPBS.wiff	1.33e+006	9.51e+005	N/A	N/A		0	0.00	N/A
165	SAMPL5_039	PBS-A03	Unknown	150917-Batch1Set1-wk38-BAS-01-C-CHXPBS.wiff	1.40e+006	1.01e+006	N/A	N/A		0	0.00	N/A
166	SAMPL5_039	PBS-I03	Unknown	150917-Batch1Set1-wk38-BAS-02-A-CHXPBS.wiff	1.35e+006	9.51e+005	N/A	N/A		0	0.00	N/A
167	SAMPL5_039	PBS-I03	Unknown	150917-Batch1Set1-wk38-BAS-02-B-CHXPBS.wiff	1.36e+006	9.73e+005	N/A	N/A		0	0.00	N/A
168	SAMPL5_039	PBS-I03	Unknown	150917-Batch1Set1-wk38-BAS-02-C-CHXPBS.wiff	1.41e+006	9.83e+005	N/A	N/A		0	0.00	N/A
169	SAMPL5_049	CHX-H03	Unknown	150917-Batch1Set1-wk38-BAS-01-A-CHXPBS.wiff	3.16e+003	1.99e+003	N/A	N/A		0	0.00	N/A
170	SAMPL5_049	CHX-H03	Unknown	150917-Batch1Set1-wk38-BAS-01-B-CHXPBS.wiff	3.79e+003	2.51e+003	N/A	N/A		0	0.00	N/A
171	SAMPL5_049	CHX-H03	Unknown	150917-Batch1Set1-wk38-BAS-01-C-CHXPBS.wiff	4.61e+003	2.66e+003	N/A	N/A		0	0.00	N/A
172	SAMPL5_049	CHX-P03	Unknown	150917-Batch1Set1-wk38-BAS-02-A-CHXPBS.wiff	3.29e+003	1.97e+003	N/A	N/A		0	0.00	N/A
173	SAMPL5_049	CHX-P03	Unknown	150917-Batch1Set1-wk38-BAS-02-B-CHXPBS.wiff	3.60e+003	2.32e+003	N/A	N/A		0	0.00	N/A
174	SAMPL5_049	CHX-P03	Unknown	150917-Batch1Set1-wk38-BAS-02-C-CHXPBS.wiff	4.27e+003	2.72e+003	N/A	N/A		0	0.00	N/A
175	SAMPL5_049	PBS-H03	Unknown	150917-Batch1Set1-wk38-BAS-01-A-CHXPBS.wiff	1.26e+003	6.27e+002	N/A	N/A		0	0.00	N/A
176	SAMPL5_049	PBS-H03	Unknown	150917-Batch1Set1-wk38-BAS-01-B-CHXPBS.wiff	1.35e+003	6.98e+002	N/A	N/A		0	0.00	N/A
177	SAMPL5_049	PBS-H03	Unknown	150917-Batch1Set1-wk38-BAS-01-C-CHXPBS.wiff	1.36e+003	5.79e+002	N/A	N/A		0	0.00	N/A
178	SAMPL5_049	PBS-P03	Unknown	150917-Batch1Set1-wk38-BAS-02-A-CHXPBS.wiff	1.23e+003	5.67e+002	N/A	N/A		0	0.00	N/A
179	SAMPL5_049	PBS-P03	Unknown	150917-Batch1Set1-wk38-BAS-02-B-CHXPBS.wiff	1.47e+003	6.76e+002	N/A	N/A		0	0.00	N/A
180	SAMPL5_049	PBS-P03	Unknown	150917-Batch1Set1-wk38-BAS-02-C-CHXPBS.wiff	1.37e+003	6.77e+002	N/A	N/A		0	0.00	N/A
181	SAMPL5_050	CHX-G03	Unknown	150917-Batch1Set1-wk38-BAS-01-A-CHXPBS.wiff	8.77e+000	1.60e+001	N/A	N/A		1	0.00	N/A
182	SAMPL5_050	CHX-G03	Unknown	150917-Batch1Set1-wk38-BAS-01-B-CHXPBS.wiff	6.23e+001	3.11e+001	N/A	N/A		1	0.00	N/A
183	SAMPL5_050	CHX-G03	Unknown	150917-Batch1Set1-wk38-BAS-01-C-CHXPBS.wiff	2.80e+001	2.93e+001	N/A	N/A		1	0.00	N/A
184	SAMPL5_050	CHX-O03	Unknown	150917-Batch1Set1-wk38-BAS-02-A-CHXPBS.wiff	3.92e+001	3.71e+001	N/A	N/A		1	0.00	N/A
185	SAMPL5_050	CHX-O03	Unknown	150917-Batch1Set1-wk38-BAS-02-B-CHXPBS.wiff	4.94e+001	2.86e+001	N/A	N/A		1	0.00	N/A
186	SAMPL5_050	CHX-O03	Unknown	150917-Batch1Set1-wk38-BAS-02-C-CHXPBS.wiff	1.96e+001	1.88e+001	N/A	N/A		1	0.00	N/A
187	SAMPL5_050	PBS-G03	Unknown	150917-Batch1Set1-wk38-BAS-01-A-CHXPBS.wiff	3.32e+006	1.29e+006	N/A	N/A		0	0.00	N/A
188	SAMPL5_050	PBS-G03	Unknown	150917-Batch1Set1-wk38-BAS-01-B-CHXPBS.wiff	4.61e+006	1.78e+006	N/A	N/A		0	0.00	N/A
189	SAMPL5_050	PBS-G03	Unknown	150917-Batch1Set1-wk38-BAS-01-C-CHXPBS.wiff	4.64e+006	1.78e+006	N/A	N/A		0	0.00	N/A
190	SAMPL5_050	PBS-O03	Unknown	150917-Batch1Set1-wk38-BAS-02-A-CHXPBS.wiff	1.01e+007	3.09e+006	N/A	N/A		0	0.00	N/A
191	SAMPL5_050	PBS-O03	Unknown	150917-Batch1Set1-wk38-BAS-02-B-CHXPBS.wiff	1.15e+007	3.33e+006	N/A	N/A		0	0.00	N/A
192	SAMPL5_050	PBS-O03	Unknown	150917-Batch1Set1-wk38-BAS-02-C-CHXPBS.wiff	3.55e+006	1.44e+006	N/A	N/A		0	0.00	N/A
193	SAMPL5_051	CHX-G02	Unknown	150917-Batch1Set1-wk38-BAS-01-A-CHXPBS.wiff	4.90e+000	1.00e+001	N/A	N/A		0	0.00	N/A
194	SAMPL5_051	CHX-G02	Unknown	150917-Batch1Set1-wk38-BAS-01-B-CHXPBS.wiff	4.19e+000	8.74e+000	N/A	N/A		0	0.00	N/A
195	SAMPL5_051	CHX-G02	Unknown	150917-Batch1Set1-wk38-BAS-01-C-CHXPBS.wiff	4.17e+001	2.71e+001	N/A	N/A		0	0.00	N/A
196	SAMPL5_051	CHX-O02	Unknown	150917-Batch1Set1-wk38-BAS-02-A-CHXPBS.wiff	5.61e+000	9.50e+000	N/A	N/A		0	0.00	N/A
197	SAMPL5_051	CHX-O02	Unknown	150917-Batch1Set1-wk38-BAS-02-B-CHXPBS.wiff	2.66e+001	2.15e+001	N/A	N/A		0	0.00	N/A
198	SAMPL5_051	CHX-O02	Unknown	150917-Batch1Set1-wk38-BAS-02-C-CHXPBS.wiff	2.45e+000	1.16e+001	N/A	N/A		0	0.00	N/A
199	SAMPL5_051	PBS-G02	Unknown	150917-Batch1Set1-wk38-BAS-01-A-CHXPBS.wiff	3.08e+002	1.15e+002	N/A	N/A		0	0.00	N/A
200	SAMPL5_051	PBS-G02	Unknown	150917-Batch1Set1-wk38-BAS-01-B-CHXPBS.wiff	3.31e+002	1.33e+002	N/A	N/A		0	0.00	N/A
201	SAMPL5_051	PBS-G02	Unknown	150917-Batch1Set1-wk38-BAS-01-C-CHXPBS.wiff	4.48e+002	9.23e+001	N/A	N/A		0	0.00	N/A
202	SAMPL5_051	PBS-O02	Unknown	150917-Batch1Set1-wk38-BAS-02-A-CHXPBS.wiff	2.32e+002	1.03e+002	N/A	N/A		0	0.00	N/A
203	SAMPL5_051	PBS-O02	Unknown	150917-Batch1Set1-wk38-BAS-02-B-CHXPBS.wiff	3.08e+002	1.13e+002	N/A	N/A		0	0.00	N/A
204	SAMPL5_051	PBS-O02	Unknown	150917-Batch1Set1-wk38-BAS-02-C-CHXPBS.wiff	1.35e+002	1.30e+002	N/A	N/A		0	0.00	N/A
205	SAMPL5_052	CHX-D02	Unknown	150917-Batch1Set1-wk38-BAS-01-A-CHXPBS.wiff	2.10e+001	1.89e+001	N/A	N/A		1	0.00	N/A
206	SAMPL5_052	CHX-D02	Unknown	150917-Batch1Set1-wk38-BAS-01-B-CHXPBS.wiff	1.12e+001	2.00e+001	N/A	N/A		1	0.00	N/A
207	SAMPL5_052	CHX-D02	Unknown	150917-Batch1Set1-wk38-BAS-01-C-CHXPBS.wiff	2.85e+001	1.81e+001	N/A	N/A		1	0.00	N/A
208	SAMPL5_052	CHX-L02	Unknown	150917-Batch1Set1-wk38-BAS-02-A-CHXPBS.wiff	1.73e+001	1.71e+001	N/A	N/A		1	0.00	N/A
209	SAMPL5_052	CHX-L02	Unknown	150917-Batch1Set1-wk38-BAS-02-B-CHXPBS.wiff	3.00e+001	1.84e+001	N/A	N/A		1	0.00	N/A
210	SAMPL5_052	CHX-L02	Unknown	150917-Batch1Set1-wk38-BAS-02-C-CHXPBS.wiff	3.66e+001	3.09e+001	N/A	N/A		1	0.00	N/A
211	SAMPL5_052	PBS-D02	Unknown	150917-Batch1Set1-wk38-BAS-01-A-CHXPBS.wiff	1.59e+005	6.76e+004	N/A	N/A		0	0.00	N/A
212	SAMPL5_052	PBS-D02	Unknown	150917-Batch1Set1-wk38-BAS-01-B-CHXPBS.wiff	1.74e+005	7.67e+004	N/A	N/A		0	0.00	N/A
213	SAMPL5_052	PBS-D02	Unknown	150917-Batch1Set1-wk38-BAS-01-C-CHXPBS.wiff	1.89e+005	7.66e+004	N/A	N/A		0	0.00	N/A
214	SAMPL5_052	PBS-L02	Unknown	150917-Batch1Set1-wk38-BAS-02-A-CHXPBS.wiff	1.49e+005	6.64e+004	N/A	N/A		0	0.00	N/A
215	SAMPL5_052	PBS-L02	Unknown	150917-Batch1Set1-wk38-BAS-02-B-CHXPBS.wiff	1.71e+005	7.15e+004	N/A	N/A		0	0.00	N/A
216	SAMPL5_052	PBS-L02	Unknown	150917-Batch1Set1-wk38-BAS-02-C-CHXPBS.wiff	1.86e+005	8.12e+004	N/A	N/A		0	0.00	N/A
217	SAMPL5_054	CHX-E02	Unknown	150917-Batch1Set1-wk38-BAS-01-A-CHXPBS.wiff	8.42e+000	1.36e+001	N/A	N/A		0	0.00	N/A
218	SAMPL5_054	CHX-E02	Unknown	150917-Batch1Set1-wk38-BAS-01-B-CHXPBS.wiff	9.80e+000	1.79e+001	N/A	N/A		0	0.00	N/A
219	SAMPL5_054	CHX-E02	Unknown	150917-Batch1Set1-wk38-BAS-01-C-CHXPBS.wiff	2.59e+001	3.92e+001	N/A	N/A		0	0.00	N/A
220	SAMPL5_054	CHX-M02	Unknown	150917-Batch1Set1-wk38-BAS-02-A-CHXPBS.wiff	2.10e+000	5.00e+000	N/A	N/A		0	0.00	N/A
221	SAMPL5_054	CHX-M02	Unknown	150917-Batch1Set1-wk38-BAS-02-B-CHXPBS.wiff	5.12e+001	5.78e+001	N/A	N/A		0	0.00	N/A
222	SAMPL5_054	CHX-M02	Unknown	150917-Batch1Set1-wk38-BAS-02-C-CHXPBS.wiff	6.58e+001	6.45e+001	N/A	N/A		0	0.00	N/A
223	SAMPL5_054	PBS-E02	Unknown	150917-Batch1Set1-wk38-BAS-01-A-CHXPBS.wiff	1.03e+006	5.51e+005	N/A	N/A		0	0.00	N/A
224	SAMPL5_054	PBS-E02	Unknown	150917-Batch1Set1-wk38-BAS-01-B-CHXPBS.wiff	1.07e+006	5.87e+005	N/A	N/A		0	0.00	N/A
225	SAMPL5_054	PBS-E02	Unknown	150917-Batch1Set1-wk38-BAS-01-C-CHXPBS.wiff	1.09e+006	5.54e+005	N/A	N/A		0	0.00	N/A
226	SAMPL5_054	PBS-M02	Unknown	150917-Batch1Set1-wk38-BAS-02-A-CHXPBS.wiff	9.12e+005	5.08e+005	N/A	N/A		0	0.00	N/A
227	SAMPL5_054	PBS-M02	Unknown	150917-Batch1Set1-wk38-BAS-02-B-CHXPBS.wiff	9.80e+005	5.12e+005	N/A	N/A		0	0.00	N/A
228	SAMPL5_054	PBS-M02	Unknown	150917-Batch1Set1-wk38-BAS-02-C-CHXPBS.wiff	1.03e+006	5.35e+005	N/A	N/A		0	0.00	N/A
229	SAMPL5_055	CHX-C03	Unknown	150917-Batch1Set1-wk38-BAS-01-A-CHXPBS.wiff	4.63e+004	2.50e+004	N/A	N/A		0	0.00	N/A
230	SAMPL5_055	CHX-C03	Unknown	150917-Batch1Set1-wk38-BAS-01-B-CHXPBS.wiff	4.82e+004	2.55e+004	N/A	N/A		0	0.00	N/A
231	SAMPL5_055	CHX-C03	Unknown	150917-Batch1Set1-wk38-BAS-01-C-CHXPBS.wiff	5.80e+004	2.96e+004	N/A	N/A		0	0.00	N/A
232	SAMPL5_055	CHX-K03	Unknown	150917-Batch1Set1-wk38-BAS-02-A-CHXPBS.wiff	5.27e+004	2.70e+004	N/A	N/A		0	0.00	N/A
233	SAMPL5_055	CHX-K03	Unknown	150917-Batch1Set1-wk38-BAS-02-B-CHXPBS.wiff	5.05e+004	2.59e+004	N/A	N/A		0	0.00	N/A
234	SAMPL5_055	CHX-K03	Unknown	150917-Batch1Set1-wk38-BAS-02-C-CHXPBS.wiff	6.15e+004	3.30e+004	N/A	N/A		0	0.00	N/A
235	SAMPL5_055	PBS-C03	Unknown	150917-Batch1Set1-wk38-BAS-01-A-CHXPBS.wiff	6.52e+006	3.10e+006	N/A	N/A		0	0.00	N/A
236	SAMPL5_055	PBS-C03	Unknown	150917-Batch1Set1-wk38-BAS-01-B-CHXPBS.wiff	6.98e+006	3.25e+006	N/A	N/A		0	0.00	N/A
237	SAMPL5_055	PBS-C03	Unknown	150917-Batch1Set1-wk38-BAS-01-C-CHXPBS.wiff	6.82e+006	3.08e+006	N/A	N/A		0	0.00	N/A
238	SAMPL5_055	PBS-K03	Unknown	150917-Batch1Set1-wk38-BAS-02-A-CHXPBS.wiff	6.30e+006	3.00e+006	N/A	N/A		0	0.00	N/A
239	SAMPL5_055	PBS-K03	Unknown	150917-Batch1Set1-wk38-BAS-02-B-CHXPBS.wiff	6.58e+006	2.94e+006	N/A	N/A		0	0.00	N/A
240	SAMPL5_055	PBS-K03	Unknown	150917-Batch1Set1-wk38-BAS-02-C-CHXPBS.wiff	6.72e+006	3.04e+006	N/A	N/A		0	0.00	N/A
241	SAMPL5_056	CHX-F04	Unknown	150917-Batch1Set1-wk38-BAS-01-A-CHXPBS.wiff	1.12e+003	6.14e+002	N/A	N/A		0	0.00	N/A
242	SAMPL5_056	CHX-F04	Unknown	150917-Batch1Set1-wk38-BAS-01-B-CHXPBS.wiff	1.35e+003	6.31e+002	N/A	N/A		0	0.00	N/A
243	SAMPL5_056	CHX-F04	Unknown	150917-Batch1Set1-wk38-BAS-01-C-CHXPBS.wiff	1.61e+003	7.36e+002	N/A	N/A		0	0.00	N/A
244	SAMPL5_056	CHX-N04	Unknown	150917-Batch1Set1-wk38-BAS-02-A-CHXPBS.wiff	1.03e+003	5.64e+002	N/A	N/A		0	0.00	N/A
245	SAMPL5_056	CHX-N04	Unknown	150917-Batch1Set1-wk38-BAS-02-B-CHXPBS.wiff	1.37e+003	6.68e+002	N/A	N/A		0	0.00	N/A
246	SAMPL5_056	CHX-N04	Unknown	150917-Batch1Set1-wk38-BAS-02-C-CHXPBS.wiff	1.86e+003	7.13e+002	N/A	N/A		0	0.00	N/A
247	SAMPL5_056	PBS-F04	Unknown	150917-Batch1Set1-wk38-BAS-01-A-CHXPBS.wiff	7.03e+006	2.54e+006	N/A	N/A		0	0.00	N/A
248	SAMPL5_056	PBS-F04	Unknown	150917-Batch1Set1-wk38-BAS-01-B-CHXPBS.wiff	8.44e+006	2.97e+006	N/A	N/A		0	0.00	N/A
249	SAMPL5_056	PBS-F04	Unknown	150917-Batch1Set1-wk38-BAS-01-C-CHXPBS.wiff	8.26e+006	2.84e+006	N/A	N/A		0	0.00	N/A
250	SAMPL5_056	PBS-N04	Unknown	150917-Batch1Set1-wk38-BAS-02-A-CHXPBS.wiff	6.98e+006	2.54e+006	N/A	N/A		0	0.00	N/A
251	SAMPL5_056	PBS-N04	Unknown	150917-Batch1Set1-wk38-BAS-02-B-CHXPBS.wiff	7.93e+006	2.84e+006	N/A	N/A		0	0.00	N/A
252	SAMPL5_056	PBS-N04	Unknown	150917-Batch1Set1-wk38-BAS-02-C-CHXPBS.wiff	9.11e+006	3.15e+006	N/A	N/A		0	0.00	N/A
253	SAMPL5_058	CHX-H01	Unknown	150917-Batch1Set1-wk38-BAS-01-A-CHXPBS.wiff	2.52e+005	1.13e+005	N/A	N/A		0	0.00	N/A
254	SAMPL5_058	CHX-H01	Unknown	150917-Batch1Set1-wk38-BAS-01-B-CHXPBS.wiff	2.98e+005	1.29e+005	N/A	N/A		0	0.00	N/A
255	SAMPL5_058	CHX-H01	Unknown	150917-Batch1Set1-wk38-BAS-01-C-CHXPBS.wiff	3.49e+005	1.50e+005	N/A	N/A		0	0.00	N/A
256	SAMPL5_058	CHX-P01	Unknown	150917-Batch1Set1-wk38-BAS-02-A-CHXPBS.wiff	2.45e+005	1.09e+005	N/A	N/A		0	0.00	N/A
257	SAMPL5_058	CHX-P01	Unknown	150917-Batch1Set1-wk38-BAS-02-B-CHXPBS.wiff	2.99e+005	1.34e+005	N/A	N/A		0	0.00	N/A
258	SAMPL5_058	CHX-P01	Unknown	150917-Batch1Set1-wk38-BAS-02-C-CHXPBS.wiff	3.41e+005	1.52e+005	N/A	N/A		0	0.00	N/A
259	SAMPL5_058	PBS-H01	Unknown	150917-Batch1Set1-wk38-BAS-01-A-CHXPBS.wiff	2.14e+005	9.93e+004	N/A	N/A		0	0.00	N/A
260	SAMPL5_058	PBS-H01	Unknown	150917-Batch1Set1-wk38-BAS-01-B-CHXPBS.wiff	2.72e+005	1.21e+005	N/A	N/A		0	0.00	N/A
261	SAMPL5_058	PBS-H01	Unknown	150917-Batch1Set1-wk38-BAS-01-C-CHXPBS.wiff	3.04e+005	1.33e+005	N/A	N/A		0	0.00	N/A
262	SAMPL5_058	PBS-P01	Unknown	150917-Batch1Set1-wk38-BAS-02-A-CHXPBS.wiff	2.25e+005	1.03e+005	N/A	N/A		0	0.00	N/A
263	SAMPL5_058	PBS-P01	Unknown	150917-Batch1Set1-wk38-BAS-02-B-CHXPBS.wiff	2.62e+005	1.22e+005	N/A	N/A		0	0.00	N/A
264	SAMPL5_058	PBS-P01	Unknown	150917-Batch1Set1-wk38-BAS-02-C-CHXPBS.wiff	2.90e+005	1.28e+005	N/A	N/A		0	0.00	N/A
265	SAMPL5_060	CHX-A04	Unknown	150917-Batch1Set1-wk38-BAS-01-A-CHXPBS.wiff	1.42e+002	6.63e+001	N/A	N/A		0	0.00	N/A
266	SAMPL5_060	CHX-A04	Unknown	150917-Batch1Set1-wk38-BAS-01-B-CHXPBS.wiff	1.19e+002	8.24e+001	N/A	N/A		0	0.00	N/A
267	SAMPL5_060	CHX-A04	Unknown	150917-Batch1Set1-wk38-BAS-01-C-CHXPBS.wiff	1.73e+002	9.47e+001	N/A	N/A		0	0.00	N/A
268	SAMPL5_060	CHX-I04	Unknown	150917-Batch1Set1-wk38-BAS-02-A-CHXPBS.wiff	1.15e+002	6.01e+001	N/A	N/A		0	0.00	N/A
269	SAMPL5_060	CHX-I04	Unknown	150917-Batch1Set1-wk38-BAS-02-B-CHXPBS.wiff	1.79e+002	7.08e+001	N/A	N/A		0	0.00	N/A
270	SAMPL5_060	CHX-I04	Unknown	150917-Batch1Set1-wk38-BAS-02-C-CHXPBS.wiff	8.59e+001	4.88e+001	N/A	N/A		0	0.00	N/A
271	SAMPL5_060	PBS-A04	Unknown	150917-Batch1Set1-wk38-BAS-01-A-CHXPBS.wiff	1.47e+007	5.53e+006	N/A	N/A		0	0.00	N/A
272	SAMPL5_060	PBS-A04	Unknown	150917-Batch1Set1-wk38-BAS-01-B-CHXPBS.wiff	1.61e+007	5.56e+006	N/A	N/A		0	0.00	N/A
273	SAMPL5_060	PBS-A04	Unknown	150917-Batch1Set1-wk38-BAS-01-C-CHXPBS.wiff	1.64e+007	5.65e+006	N/A	N/A		0	0.00	N/A
274	SAMPL5_060	PBS-I04	Unknown	150917-Batch1Set1-wk38-BAS-02-A-CHXPBS.wiff	1.43e+007	5.38e+006	N/A	N/A		0	0.00	N/A
275	SAMPL5_060	PBS-I04	Unknown	150917-Batch1Set1-wk38-BAS-02-B-CHXPBS.wiff	1.56e+007	5.57e+006	N/A	N/A		0	0.00	N/A
276	SAMPL5_060	PBS-I04	Unknown	150917-Batch1Set1-wk38-BAS-02-C-CHXPBS.wiff	1.64e+007	5.60e+006	N/A	N/A		0	0.00	N/A
277	SAMPL5_015	CHX-B03	Unknown	150917-Batch1Set1-wk38-BAS-01-A-CHXPBS.wiff	6.18e+002	1.77e+002	N/A	N/A		0	0.00	N/A
278	SAMPL5_015	CHX-B03	Unknown	150917-Batch1Set1-wk38-BAS-01-B-CHXPBS.wiff	2.78e+002	1.57e+002	N/A	N/A		0	0.00	N/A
279	SAMPL5_015	CHX-B03	Unknown	150917-Batch1Set1-wk38-BAS-01-C-CHXPBS.wiff	4.84e+002	2.15e+002	N/A	N/A		0	0.00	N/A
280	SAMPL5_015	CHX-J03	Unknown	150917-Batch1Set1-wk38-BAS-02-A-CHXPBS.wiff	4.43e+002	1.76e+002	N/A	N/A		0	0.00	N/A
281	SAMPL5_015	CHX-J03	Unknown	150917-Batch1Set1-wk38-BAS-02-B-CHXPBS.wiff	3.05e+002	1.58e+002	N/A	N/A		0	0.00	N/A
282	SAMPL5_015	CHX-J03	Unknown	150917-Batch1Set1-wk38-BAS-02-C-CHXPBS.wiff	7.93e+002	2.14e+002	N/A	N/A		0	0.00	N/A
283	SAMPL5_015	PBS-B03	Unknown	150917-Batch1Set1-wk38-BAS-01-A-CHXPBS.wiff	1.99e+006	8.93e+005	N/A	N/A		0	0.00	N/A
284	SAMPL5_015	PBS-B03	Unknown	150917-Batch1Set1-wk38-BAS-01-B-CHXPBS.wiff	2.27e+006	9.01e+005	N/A	N/A		0	0.00	N/A
285	SAMPL5_015	PBS-B03	Unknown	150917-Batch1Set1-wk38-BAS-01-C-CHXPBS.wiff	2.25e+006	1.14e+006	N/A	N/A		0	0.00	N/A
286	SAMPL5_015	PBS-J03	Unknown	150917-Batch1Set1-wk38-BAS-02-A-CHXPBS.wiff	9.60e+005	2.94e+005	N/A	N/A		0	0.00	N/A
287	SAMPL5_015	PBS-J03	Unknown	150917-Batch1Set1-wk38-BAS-02-B-CHXPBS.wiff	1.40e+006	4.01e+005	N/A	N/A		0	0.00	N/A
288	SAMPL5_015	PBS-J03	Unknown	150917-Batch1Set1-wk38-BAS-02-C-CHXPBS.wiff	1.73e+006	4.93e+005	N/A	N/A		0	0.00	N/A
289	SAMPL5_005	CHX-F01	Unknown	150917-Batch1Set1-wk38-BAS-01-A-CHXPBS.wiff	4.32e+005	1.95e+005	N/A	N/A		0	0.00	N/A
290	SAMPL5_005	CHX-F01	Unknown	150917-Batch1Set1-wk38-BAS-01-B-CHXPBS.wiff	5.03e+005	1.69e+005	N/A	N/A		0	0.00	N/A
291	SAMPL5_005	CHX-F01	Unknown	150917-Batch1Set1-wk38-BAS-01-C-CHXPBS.wiff	5.59e+005	2.82e+005	N/A	N/A		0	0.00	N/A
292	SAMPL5_005	CHX-N01	Unknown	150917-Batch1Set1-wk38-BAS-02-A-CHXPBS.wiff	4.64e+005	2.29e+005	N/A	N/A		0	0.00	N/A
293	SAMPL5_005	CHX-N01	Unknown	150917-Batch1Set1-wk38-BAS-02-B-CHXPBS.wiff	5.05e+005	2.49e+005	N/A	N/A		0	0.00	N/A
294	SAMPL5_005	CHX-N01	Unknown	150917-Batch1Set1-wk38-BAS-02-C-CHXPBS.wiff	6.14e+005	2.76e+005	N/A	N/A		0	0.00	N/A
295	SAMPL5_005	PBS-F01	Unknown	150917-Batch1Set1-wk38-BAS-01-A-CHXPBS.wiff	1.40e+007	5.62e+006	N/A	N/A		0	0.00	N/A
296	SAMPL5_005	PBS-F01	Unknown	150917-Batch1Set1-wk38-BAS-01-B-CHXPBS.wiff	1.66e+007	5.72e+006	N/A	N/A		0	0.00	N/A
297	SAMPL5_005	PBS-F01	Unknown	150917-Batch1Set1-wk38-BAS-01-C-CHXPBS.wiff	1.74e+007	5.71e+006	N/A	N/A		0	0.00	N/A
298	SAMPL5_005	PBS-N01	Unknown	150917-Batch1Set1-wk38-BAS-02-A-CHXPBS.wiff	1.46e+007	5.60e+006	N/A	N/A		0	0.00	N/A
299	SAMPL5_005	PBS-N01	Unknown	150917-Batch1Set1-wk38-BAS-02-B-CHXPBS.wiff	1.72e+007	5.73e+006	N/A	N/A		0	0.00	N/A
300	SAMPL5_005	PBS-N01	Unknown	150917-Batch1Set1-wk38-BAS-02-C-CHXPBS.wiff	1.68e+007	5.70e+006	N/A	N/A		0	0.00	N/A
301	SAMPL5_011	CHX-C02	Unknown	150917-Batch1Set1-wk38-BAS-01-A-CHXPBS.wiff	6.59e+003	2.94e+003	N/A	N/A		0	0.00	N/A
302	SAMPL5_011	CHX-C02	Unknown	150917-Batch1Set1-wk38-BAS-01-B-CHXPBS.wiff	8.45e+003	2.88e+003	N/A	N/A		0	0.00	N/A
303	SAMPL5_011	CHX-C02	Unknown	150917-Batch1Set1-wk38-BAS-01-C-CHXPBS.wiff	9.29e+003	3.89e+003	N/A	N/A		0	0.00	N/A
304	SAMPL5_011	CHX-K02	Unknown	150917-Batch1Set1-wk38-BAS-02-A-CHXPBS.wiff	9.88e+003	3.63e+003	N/A	N/A		0	0.00	N/A
305	SAMPL5_011	CHX-K02	Unknown	150917-Batch1Set1-wk38-BAS-02-B-CHXPBS.wiff	1.23e+004	4.55e+003	N/A	N/A		0	0.00	N/A
306	SAMPL5_011	CHX-K02	Unknown	150917-Batch1Set1-wk38-BAS-02-C-CHXPBS.wiff	1.48e+004	5.59e+003	N/A	N/A		0	0.00	N/A
307	SAMPL5_011	PBS-C02	Unknown	150917-Batch1Set1-wk38-BAS-01-A-CHXPBS.wiff	2.47e+007	5.77e+006	N/A	N/A		0	0.00	N/A
308	SAMPL5_011	PBS-C02	Unknown	150917-Batch1Set1-wk38-BAS-01-B-CHXPBS.wiff	2.59e+007	5.76e+006	N/A	N/A		0	0.00	N/A
309	SAMPL5_011	PBS-C02	Unknown	150917-Batch1Set1-wk38-BAS-01-C-CHXPBS.wiff	2.65e+007	5.72e+006	N/A	N/A		0	0.00	N/A
310	SAMPL5_011	PBS-K02	Unknown	150917-Batch1Set1-wk38-BAS-02-A-CHXPBS.wiff	2.36e+007	5.77e+006	N/A	N/A		0	0.00	N/A
